IMEI_message_id,time,latitude,longitude,CEPradius
300434063928220,2019-07-05 05:07:23,73.93197,177.27985,9
300434063928220,2019-07-05 05:07:31,73.97096,177.66269,8
300434063928220,2019-07-05 05:07:43,73.97096,177.66269,8
300434063928220,2019-07-05 05:07:56,73.96952,177.53300,8
300434063928220,2019-07-05 07:33:10,73.93197,177.27985,2
300434063928220,2019-07-05 07:37:45,73.93197,177.27985,4
300434063928220,2019-07-05 07:42:04,73.93197,177.27985,2
300434063928220,2019-07-05 07:42:17,73.93197,177.27985,2
300434063928220,2019-07-05 07:43:56,73.93197,177.27985,2
300434063928220,2019-07-05 08:28:34,73.93357,177.40920,4
300434063928220,2019-07-05 08:28:43,73.93030,177.15053,3
300434063928220,2019-07-05 08:28:52,73.93197,177.27985,3
300434063928220,2019-07-05 08:29:51,73.93030,177.15053,4
300434063928220,2019-07-05 09:41:34,73.93357,177.40920,4
300434063928220,2019-07-05 09:41:44,73.93357,177.40920,4
300434063928220,2019-07-05 09:41:55,73.93357,177.40920,3
300434063928220,2019-07-05 09:42:19,73.93197,177.27985,3
300434063928220,2019-07-05 09:42:32,73.93357,177.40920,3
300434063928220,2019-07-05 09:43:37,73.93197,177.27985,4
300434063928220,2019-07-05 10:09:23,73.93357,177.40920,2
300434063928220,2019-07-05 10:09:40,73.93357,177.40920,2
300434063928220,2019-07-05 10:09:53,73.93197,177.27985,2
300434063928220,2019-07-05 15:00:34,73.89915,177.41504,3
300434063928220,2019-07-05 15:00:43,73.89915,177.41504,3
300434063928220,2019-07-05 15:00:55,73.93357,177.40920,3
300434063928220,2019-07-05 15:01:50,73.89915,177.41504,3
300434063928220,2019-07-05 15:01:59,73.89915,177.41504,3
300434063928220,2019-07-05 15:02:08,73.89915,177.41504,3
300434063928220,2019-07-05 15:02:22,73.89756,177.28598,4
300434063928220,2019-07-05 15:47:52,73.89915,177.41504,2
300434063928220,2019-07-05 15:48:05,73.89756,177.28598,2
300434063928220,2019-07-05 15:48:16,73.89756,177.28598,2
300434063928220,2019-07-05 19:18:02,73.93197,177.27985,3
300434063928220,2019-07-05 22:02:10,73.93357,177.40920,3
300434063928220,2019-07-05 22:03:29,73.93357,177.40920,3
300434063928220,2019-07-05 22:29:25,73.93197,177.27985,9
300434063928220,2019-07-05 22:29:36,73.93197,177.27985,9
300434063928220,2019-07-05 22:29:50,73.93197,177.27985,9
300434063928220,2019-07-05 22:30:03,73.93197,177.27985,9
300434063928220,2019-07-05 22:30:16,73.93197,177.27985,9
300434063928220,2019-07-05 22:30:29,73.93030,177.15053,9
300434063928220,2019-07-05 22:30:41,73.93197,177.27985,9
300434063928220,2019-07-05 22:56:50,73.93357,177.40920,8
300434063928220,2019-07-05 22:57:01,73.93357,177.40920,8
300434063928220,2019-07-05 22:57:22,73.93197,177.27985,8
300434063928220,2019-07-05 22:57:35,73.93509,177.53857,8
300434063928220,2019-07-05 23:42:50,73.93357,177.40920,2
300434063928220,2019-07-05 23:43:11,73.93197,177.27985,2
300434063928220,2019-07-05 23:44:09,73.93357,177.40920,2
300434063928220,2019-07-06 00:29:21,73.93357,177.40920,2
300434063928220,2019-07-06 00:29:29,73.93357,177.40920,2
300434063928220,2019-07-06 05:38:05,73.96952,177.53300,3
300434063928220,2019-07-06 05:38:24,73.96799,177.40333,3
300434063928220,2019-07-06 07:09:06,73.96639,177.27369,2
300434063928220,2019-07-06 07:13:28,73.96799,177.40333,6
300434063928220,2019-07-06 07:18:19,73.96639,177.27369,2
300434063928220,2019-07-06 07:22:26,73.96799,177.40333,5
300434063928220,2019-07-06 07:22:36,73.96799,177.40333,5
300434063928220,2019-07-06 07:22:45,73.96639,177.27369,4
300434063928220,2019-07-06 07:26:42,73.96639,177.27369,2
300434063928220,2019-07-06 07:26:54,73.96639,177.27369,2
300434063928220,2019-07-06 07:27:08,73.96639,177.27369,2
300434063928220,2019-07-06 07:31:50,73.96799,177.40333,4
300434063928220,2019-07-06 07:35:52,73.96639,177.27369,2
300434063928220,2019-07-06 07:36:05,73.96639,177.27369,2
300434063928220,2019-07-06 07:36:14,73.96639,177.27369,2
300434063928220,2019-07-06 08:40:57,73.97941,177.53300,7
300434063928220,2019-07-06 09:26:44,73.96799,177.40333,4
300434063928220,2019-07-06 09:27:06,73.96639,177.27369,4
300434063928220,2019-07-06 09:27:19,73.96472,177.14407,5
300434063928220,2019-07-06 09:27:31,73.96472,177.14407,5
300434063928220,2019-07-06 09:27:49,73.96799,177.40333,4
300434063928220,2019-07-06 09:28:20,73.96472,177.14407,5
300434063928220,2019-07-06 09:52:59,73.96799,177.40333,4
300434063928220,2019-07-06 09:53:14,73.96799,177.40333,3
300434063928220,2019-07-06 09:53:41,73.96799,177.40333,3
300434063928220,2019-07-06 14:00:29,73.96639,177.27369,9
300434063928220,2019-07-06 14:26:33,73.96799,177.40333,9
300434063928220,2019-07-06 14:27:00,73.96639,177.27369,9
300434063928220,2019-07-06 14:27:11,73.96639,177.27369,9
300434063928220,2019-07-06 14:27:28,73.93653,177.66798,8
300434063928220,2019-07-06 14:27:36,73.96799,177.40333,9
300434063928220,2019-07-06 14:27:46,73.93653,177.66798,8
300434063928220,2019-07-06 14:54:21,73.96639,177.27369,3
300434063928220,2019-07-06 14:54:30,73.96799,177.40333,3
300434063928220,2019-07-06 14:54:43,73.96639,177.27369,3
300434063928220,2019-07-06 14:55:04,73.93357,177.40920,3
300434063928220,2019-07-06 14:55:15,73.93357,177.40920,3
300434063928220,2019-07-06 14:55:24,73.93357,177.40920,3
300434063928220,2019-07-06 14:55:37,73.96799,177.40333,3
300434063928220,2019-07-06 14:55:47,73.93357,177.40920,3
300434063928220,2019-07-06 14:55:56,73.96799,177.40333,3
300434063928220,2019-07-06 14:56:05,73.93357,177.40920,3
300434063928220,2019-07-06 14:56:13,73.96639,177.27369,4
300434063928220,2019-07-06 14:56:23,73.96639,177.27369,4
300434063928220,2019-07-06 15:21:34,73.96799,177.40333,3
300434063928220,2019-07-06 15:21:44,73.93509,177.53857,3
300434063928220,2019-07-06 15:21:58,73.96799,177.40333,2
300434063928220,2019-07-06 15:22:08,73.96799,177.40333,2
300434063928220,2019-07-06 15:23:07,73.93357,177.40920,2
300434063928220,2019-07-06 15:23:26,73.93357,177.40920,2
300434063928220,2019-07-06 15:23:38,73.96799,177.40333,2
300434063928220,2019-07-06 15:23:49,73.93357,177.40920,2
300434063928220,2019-07-06 15:24:03,73.93357,177.40920,3
300434063928220,2019-07-06 15:24:18,73.93357,177.40920,3
300434063928220,2019-07-06 15:24:31,73.93357,177.40920,3
300434063928220,2019-07-06 15:49:30,73.96799,177.40333,2
300434063928220,2019-07-06 15:49:39,73.96799,177.40333,2
300434063928220,2019-07-06 15:49:47,73.93357,177.40920,2
300434063928220,2019-07-06 15:49:59,73.93509,177.53857,2
300434063928220,2019-07-06 15:51:13,73.93357,177.40920,2
300434063928220,2019-07-06 15:51:28,73.93357,177.40920,2
300434063928220,2019-07-06 15:51:41,73.93357,177.40920,2
300434063928220,2019-07-06 16:37:55,73.93357,177.40920,2
300434063928220,2019-07-06 16:38:08,73.93357,177.40920,3
